source,target,type,name,node_lat,node_lon,node_tg_lat,node_tg_lon,node_type,node_tg_type,distance,type_num,node_type_num,node_tg_type_num
7020.0,10725.0,road,None,2.642532,48.866217,2.632262,48.868857,road,road,1.1790214822284666,1,1,1
7020.0,5830.0,road,None,2.642532,48.866217,2.639244,48.874863,road,road,1.0276093433185929,1,1,1
7021.0,3947.0,road,D43,1.930012,48.945262,1.929393,48.946111,road,road,0.1167888043200505,1,1,1
7021.0,4852.0,road,D113,1.930012,48.945262,1.925913,48.946013,road,road,0.4633662656293086,1,1,1
7022.0,5389.0,road,None,2.375325,48.865098,2.374625,48.865225,road,road,0.0791049572962407,1,1,1
7022.0,5187.0,road,None,2.375325,48.865098,2.383072,48.866982,road,road,0.8864917329365587,1,1,1
7022.0,11842.0,crosslayer,None,2.375325,48.865098,2.37946,48.864302,road,crosslayer,0.4682184628160441,4,1,4
7022.0,11913.0,crosslayer,None,2.375325,48.865098,2.374754,48.865219,road,crosslayer,0.0648998271621914,4,1,4
7023.0,11190.0,road,None,1.832075,48.944294,1.821777,48.956249,road,road,1.7540116537409365,1,1,1
7023.0,3544.0,road,None,1.832075,48.944294,1.835614,48.945071,road,road,0.4028822791133605,1,1,1
7024.0,3547.0,road,None,2.25601,48.947639,2.258001,48.948384,road,road,0.236357762520167,1,1,1
7024.0,8264.0,road,None,2.25601,48.947639,2.253511,48.948658,road,road,0.3000564708563347,1,1,1
7025.0,7196.0,road,None,2.600451,48.949286,2.601486,48.951619,road,road,0.2835558990742131,1,1,1
7025.0,9547.0,road,None,2.600451,48.949286,2.603728,48.949729,road,road,0.3676934529008498,1,1,1
7025.0,12012.0,crosslayer,None,2.600451,48.949286,2.602543,48.953099,road,crosslayer,0.4832245489943894,4,1,4
7026.0,5403.0,road,D102,2.123217,48.863503,2.113041,48.86681,road,road,1.189693667476858,1,1,1
7027.0,2390.0,road,D15,2.989896,48.833196,2.988159,48.835768,road,road,0.3447825636762131,1,1,1
7028.0,1014.0,road,D992,2.240167,48.89779,2.239658,48.902252,road,road,0.4989928837010493,1,1,1
7028.0,6429.0,road,D12,2.240167,48.89779,2.245684,48.899592,road,road,0.6453092870399395,1,1,1
7028.0,12194.0,crosslayer,None,2.240167,48.89779,2.237583,48.892132,road,crosslayer,0.6912100944291575,4,1,4
7029.0,1364.0,road,None,2.234736,48.83083,2.232571,48.835519,road,road,0.5739268538697665,1,1,1
7029.0,8629.0,road,D910,2.234736,48.83083,2.243552,48.833633,road,road,1.0285781443597868,1,1,1
7029.0,11711.0,crosslayer,None,2.234736,48.83083,2.230873,48.829661,road,crosslayer,0.4487546175397844,4,1,4
7029.0,11794.0,crosslayer,None,2.234736,48.83083,2.23811,48.831944,road,crosslayer,0.3950626365879218,4,1,4
7030.0,8452.0,road,D19,3.035524,48.90024,3.017552,48.912487,road,road,2.417214207118154,1,1,1
7031.0,2794.0,road,None,2.37022,48.898589,2.371004,48.898602,road,road,0.0871887858210159,1,1,1
7031.0,2778.0,road,None,2.37022,48.898589,2.370947,48.900715,road,road,0.249648634561486,1,1,1
7032.0,4979.0,road,D50,2.258138,48.830856,2.253099,48.831975,road,road,0.5739397242112552,1,1,1
7032.0,1756.0,road,D1,2.258138,48.830856,2.261442,48.833992,road,road,0.5063414751078282,1,1,1
7032.0,12087.0,crosslayer,None,2.258138,48.830856,2.263606,48.830008,road,crosslayer,0.6152708684606573,4,1,4
7033.0,11426.0,train,RER E,2.512921,48.888951,2.479454,48.894074,train,train,3.764626435782967,2,2,2
7033.0,10761.0,train,RER E,2.512921,48.888951,2.553149,48.87714,train,train,4.66160010308237,2,2,2
7034.0,9360.0,road,D906,2.300859,48.812055,2.305821,48.816221,road,road,0.7201875444513561,1,1,1
7034.0,11955.0,crosslayer,None,2.300859,48.812055,2.301652,48.810815,road,crosslayer,0.163572608843795,4,1,4
7035.0,9349.0,road,A86,2.483835,48.861496,2.483039,48.862918,road,road,0.1810772238033438,1,1,1
7035.0,12062.0,crosslayer,None,2.483835,48.861496,2.490415,48.85742,road,crosslayer,0.8604424819263474,4,1,4
7036.0,533.0,road,N1,2.356737,48.92734,2.356486,48.929088,road,road,0.1961996222277353,1,1,1
7036.0,11717.0,crosslayer,None,2.356737,48.92734,2.356384,48.930128,road,crosslayer,0.3122263899766999,4,1,4
7037.0,11520.0,road,D62,2.293633,48.812125,2.287638,48.814365,road,road,0.7115572612922108,1,1,1
7038.0,4471.0,road,D10,2.721775,48.862335,2.706593,48.865083,road,road,1.7155315830830584,1,1,1
7039.0,352.0,road,D406,2.237196,48.81181,2.23048,48.817667,road,road,0.9905526347358334,1,1,1
7039.0,2476.0,road,None,2.237196,48.81181,2.240263,48.813021,road,road,0.3666191699407575,1,1,1
7039.0,12150.0,crosslayer,None,2.237196,48.81181,2.241145,48.807857,road,crosslayer,0.6210707593423018,4,1,4
7040.0,8350.0,road,D126B,2.352256,48.812493,2.35389,48.813527,road,road,0.2149633976536514,1,1,1
7040.0,7528.0,road,D150,2.352256,48.812493,2.349874,48.814337,road,road,0.3348525470656911,1,1,1
7041.0,1791.0,road,D41,2.257795,48.949615,2.261736,48.949815,road,road,0.4387822648698767,1,1,1
7042.0,11297.0,metro,M12,2.325666,48.855724,2.326716,48.851459,metro,metro,0.4880273997678073,3,3,3
7042.0,5876.0,metro,M12,2.325666,48.855724,2.323117,48.858678,metro,metro,0.4336482896358181,3,3,3
7043.0,3549.0,road,None,2.929372,48.920624,2.90861,48.925093,road,road,2.361369801920476,1,1,1
7044.0,561.0,road,None,2.481511,48.861432,2.466491,48.863138,road,road,1.680866488875393,1,1,1
7044.0,10112.0,road,D43,2.481511,48.861432,2.482702,48.863614,road,road,0.2762175841087819,1,1,1
7044.0,6936.0,road,None,2.481511,48.861432,2.483103,48.861457,road,road,0.177044107827709,1,1,1
7044.0,12062.0,crosslayer,None,2.481511,48.861432,2.490415,48.85742,road,crosslayer,1.08577206870357,4,1,4
7045.0,1482.0,metro,M4,2.354468,48.86942,2.352456,48.866302,metro,metro,0.4123769103237641,3,3,3
7045.0,3883.0,metro,M8,2.354468,48.86942,2.364118,48.867585,metro,metro,1.092226388538298,3,3,3
7045.0,3883.0,metro,M9,2.354468,48.86942,2.364118,48.867585,metro,metro,1.092226388538298,3,3,3
7045.0,11529.0,metro,M4,2.354468,48.86942,2.355852,48.87231,metro,metro,0.3560574039381705,3,3,3
7046.0,10326.0,road,D446,2.502038,48.593864,2.499781,48.596126,road,road,0.355144667141696,1,1,1
7047.0,7480.0,road,A5A,2.61734,48.594183,2.635432,48.594626,road,road,2.0123403378216285,1,1,1
7047.0,7066.0,road,A5A,2.61734,48.594183,2.605661,48.599132,road,road,1.4102076864040838,1,1,1
7048.0,527.0,metro,M9,2.343286,48.871521,2.339509,48.872018,metro,metro,0.423597590939713,3,3,3
7048.0,527.0,metro,M8,2.343286,48.871521,2.339509,48.872018,metro,metro,0.423597590939713,3,3,3
7049.0,7045.0,metro,M8,2.348779,48.8706,2.354468,48.86942,metro,metro,0.6460298607951602,3,3,3
7049.0,7048.0,metro,M8,2.348779,48.8706,2.343286,48.871521,metro,metro,0.619305518544142,3,3,3
7049.0,7048.0,metro,M9,2.348779,48.8706,2.343286,48.871521,metro,metro,0.619305518544142,3,3,3
7049.0,7045.0,metro,M9,2.348779,48.8706,2.354468,48.86942,metro,metro,0.6460298607951602,3,3,3
7050.0,54.0,road,N20,2.262998,48.62933,2.268138,48.639805,road,road,1.2966194037933148,1,1,1
7051.0,4704.0,road,D30,1.967668,48.867061,1.982185,48.88439,road,road,2.512810711790962,1,1,1
7051.0,3662.0,road,D307,1.967668,48.867061,1.963022,48.868896,road,road,0.5554025817635475,1,1,1
7052.0,5832.0,road,None,2.394226,48.870043,2.385463,48.873816,road,road,1.0607375067328082,1,1,1
7053.0,8120.0,road,D5,2.74992,48.871184,2.749089,48.878053,road,road,0.7684941153823014,1,1,1
7053.0,5828.0,road,None,2.74992,48.871184,2.745591,48.875064,road,road,0.6460802615929998,1,1,1
7054.0,2754.0,road,D7,2.230316,48.869038,2.241054,48.87716,road,road,1.4966818120542666,1,1,1
7054.0,6140.0,road,None,2.230316,48.869038,2.227736,48.870123,road,road,0.3111838081326555,1,1,1
7055.0,6246.0,road,D91,2.431093,48.630463,2.434139,48.630932,road,road,0.342683943501144,1,1,1
7055.0,6242.0,road,D91,2.431093,48.630463,2.424713,48.630986,road,road,0.7117990013011948,1,1,1
7055.0,12219.0,crosslayer,None,2.431093,48.630463,2.428884,48.625855,road,crosslayer,0.5678041788959795,4,1,4
7056.0,8215.0,road,None,2.361002,48.630018,2.359188,48.634924,road,road,0.5811849036202633,1,1,1
7057.0,7052.0,road,None,2.394465,48.869846,2.394226,48.870043,road,road,0.0344277640244942,1,1,1
7057.0,9933.0,road,None,2.394465,48.869846,2.404278,48.87182,road,road,1.1129763192641706,1,1,1
7058.0,10785.0,road,D41,2.273618,48.954653,2.274874,48.955169,road,road,0.1509703114816297,1,1,1
7058.0,6663.0,road,None,2.273618,48.954653,2.273637,48.957414,road,road,0.3067747779752359,1,1,1
7059.0,7965.0,road,D922,2.466342,49.098077,2.448201,49.099667,road,road,2.0249061244195827,1,1,1
7060.0,4116.0,road,D171,1.678766,49.091984,1.69125,49.122092,road,road,3.6229043085699177,1,1,1
7060.0,4212.0,road,None,1.678766,49.091984,1.640572,49.105609,road,road,4.5089049605223375,1,1,1
7061.0,9695.0,road,None,3.296712,48.705146,3.254817,48.720484,road,road,4.9599383072826,1,1,1
7061.0,1788.0,road,D204,3.296712,48.705146,3.289086,48.738633,road,road,3.812924424959144,1,1,1
7062.0,4824.0,road,None,2.486965,48.919763,2.490318,48.92399,road,road,0.5995917740160587,1,1,1
7063.0,11264.0,metro,M2,2.309424,48.880542,2.303554,48.879262,metro,metro,0.668027491954204,3,3,3
7063.0,11557.0,metro,M2,2.309424,48.880542,2.315532,48.881263,metro,metro,0.6838863931058515,3,3,3
7064.0,1530.0,road,None,2.930847,48.599882,2.969782,48.606186,road,road,4.385606510753807,1,1,1
7065.0,8171.0,road,A3,2.431264,48.870723,2.436348,48.87345,road,road,0.641375718040807,1,1,1
7065.0,4970.0,road,D20,2.431264,48.870723,2.428477,48.873422,road,road,0.4312138133886222,1,1,1
7066.0,1317.0,road,None,2.605661,48.599132,2.606652,48.600125,road,road,0.1559146099870866,1,1,1
7066.0,3043.0,road,A5A,2.605661,48.599132,2.580802,48.60789,road,road,2.9303933537406577,1,1,1
7067.0,2068.0,road,D37,3.15148,48.846546,3.157269,48.862965,road,road,1.9332567782081795,1,1,1
7067.0,9779.0,road,D37A,3.15148,48.846546,3.144184,48.850238,road,road,0.9089556341686028,1,1,1
7068.0,7260.0,road,D125,2.415662,48.95878,2.415508,48.959377,road,road,0.0684993124925909,1,1,1
7069.0,10199.0,road,None,2.091199,48.956737,2.071094,48.962635,road,road,2.3296638882493,1,1,1
7069.0,9622.0,road,N184,2.091199,48.956737,2.091342,48.969553,road,road,1.424213797580813,1,1,1
7069.0,12122.0,crosslayer,None,2.091199,48.956737,2.092021,48.955181,road,crosslayer,0.1955765111742268,4,1,4
7070.0,1697.0,road,D23BIS,2.325524,48.958131,2.329358,48.958355,road,road,0.4270471413777877,1,1,1
7071.0,1666.0,road,D126A,2.34967,48.809394,2.353345,48.812269,road,road,0.5186660519644893,1,1,1
7072.0,8029.0,road,None,2.361528,48.850798,2.362177,48.850994,road,road,0.0753793153661196,1,1,1
7072.0,6719.0,road,None,2.361528,48.850798,2.361416,48.851876,road,road,0.120412095743323,1,1,1
7072.0,11724.0,crosslayer,None,2.361528,48.850798,2.362204,48.851263,road,crosslayer,0.0912092462329505,4,1,4
7073.0,1830.0,road,None,2.139631,48.867445,2.137246,48.867823,road,road,0.268505473868752,1,1,1
7073.0,7011.0,road,D113,2.139631,48.867445,2.13839,48.867485,road,road,0.1380644664073942,1,1,1
7073.0,840.0,road,D113,2.139631,48.867445,2.157059,48.869592,road,road,1.9525345175083724,1,1,1
7074.0,10355.0,road,D86,1.696232,49.149868,1.699427,49.151818,road,road,0.4161600970597747,1,1,1
7075.0,872.0,road,D17,3.037268,49.024329,3.066104,49.037188,road,road,3.509957529155945,1,1,1
7076.0,10154.0,road,None,1.714224,48.989391,1.716971,48.990342,road,road,0.3232235767726077,1,1,1
7076.0,4633.0,road,None,1.714224,48.989391,1.71128,48.990137,road,road,0.3376950717183293,1,1,1
7077.0,387.0,road,None,2.487175,48.829264,2.493104,48.82987,road,road,0.6627029543158883,1,1,1
7078.0,4638.0,road,None,1.910642,48.991241,1.913707,48.99224,road,road,0.358439650173646,1,1,1
7079.0,9747.0,road,None,2.321419,48.994231,2.324559,48.99477,road,road,0.3542504177909407,1,1,1
7080.0,3180.0,road,D55,2.066534,48.99688,2.053668,49.012139,road,road,2.2185273184452483,1,1,1
7080.0,11611.0,road,None,2.066534,48.99688,2.062164,48.996918,road,road,0.4859401765878083,1,1,1
7081.0,3214.0,road,D502,2.257228,48.993824,2.253841,48.997894,road,road,0.5885039292129983,1,1,1
7081.0,7994.0,road,D192,2.257228,48.993824,2.258857,48.996711,road,road,0.3683804411499785,1,1,1
7082.0,354.0,road,D147,1.723209,49.08612,1.726463,49.088699,road,road,0.4616093838563322,1,1,1
7083.0,7128.0,road,None,2.594987,48.871237,2.589808,48.872784,road,road,0.6009708162072652,1,1,1
7083.0,9932.0,road,D34A,2.594987,48.871237,2.596452,48.872523,road,road,0.2166626513369612,1,1,1
7084.0,8075.0,road,None,2.435976,48.60529,2.432164,48.612698,road,road,0.9257324896801408,1,1,1
7084.0,10521.0,road,A6,2.435976,48.60529,2.428958,48.616074,road,road,1.429784723844038,1,1,1
7084.0,10570.0,road,None,2.435976,48.60529,2.437081,48.60866,road,road,0.394035024518008,1,1,1
7084.0,10567.0,road,None,2.435976,48.60529,2.431774,48.608675,road,road,0.5997764599997361,1,1,1
7085.0,4229.0,road,D22,2.047135,49.195438,2.047392,49.198583,road,road,0.3506512417814696,1,1,1
7086.0,7744.0,road,D5,2.399173,48.774073,2.395252,48.780493,road,road,0.8359502121994891,1,1,1
7087.0,3732.0,road,D40,2.553132,48.96424,2.549129,48.971109,road,road,0.883378363144549,1,1,1
7087.0,4122.0,road,A104,2.553132,48.96424,2.574612,48.971786,road,road,2.5312874099382903,1,1,1
7088.0,5258.0,road,None,2.267634,48.861789,2.268306,48.862652,road,road,0.1215634009600643,1,1,1
7088.0,12114.0,crosslayer,None,2.267634,48.861789,2.272128,48.864463,road,crosslayer,0.5813601651768975,4,1,4
7089.0,5590.0,road,None,2.441481,48.862714,2.434119,48.867441,road,road,0.972578406568274,1,1,1
7089.0,1274.0,road,N302,2.441481,48.862714,2.443461,48.865317,road,road,0.3634510152092519,1,1,1
7089.0,11837.0,crosslayer,None,2.441481,48.862714,2.441569,48.862599,road,crosslayer,0.0160925606945775,4,1,4
7090.0,1347.0,road,N118,2.224805,48.773105,2.224417,48.773309,road,road,0.0487355191751901,1,1,1
7091.0,4250.0,road,None,2.319457,48.934333,2.316331,48.937463,road,road,0.4916872076507209,1,1,1
7091.0,6299.0,road,D986,2.319457,48.934333,2.320916,48.934463,road,road,0.162875074269862,1,1,1
7092.0,7761.0,road,D111,2.510955,48.774587,2.511646,48.778048,road,road,0.3920784939374985,1,1,1
7092.0,3442.0,road,D229,2.510955,48.774587,2.515268,48.77541,road,road,0.4882203892050131,1,1,1
7092.0,12051.0,crosslayer,None,2.510955,48.774587,2.508069,48.770997,road,crosslayer,0.511887962625907,4,1,4
7093.0,4711.0,road,D913,2.192264,48.884117,2.197481,48.885901,road,road,0.6130368699130017,1,1,1
7093.0,5919.0,road,None,2.192264,48.884117,2.190612,48.885014,road,road,0.2089913457753995,1,1,1
7094.0,10485.0,road,None,1.740137,48.857331,1.717113,48.86805,road,road,2.823775366949448,1,1,1
7094.0,4094.0,road,D45,1.740137,48.857331,1.77159,48.85956,road,road,3.506177200006312,1,1,1
7095.0,5813.0,road,None,1.800854,48.959212,1.784168,48.961292,road,road,1.8697444697937649,1,1,1
7096.0,6738.0,road,None,2.264984,48.933998,2.265618,48.934906,road,road,0.1230768565236719,1,1,1
7096.0,2072.0,road,None,2.264984,48.933998,2.26568,48.934178,road,road,0.0799340241598343,1,1,1
7097.0,9964.0,road,N170,2.264187,48.962838,2.259741,48.965279,road,road,0.5638812492831589,1,1,1
7097.0,10591.0,road,D170,2.264187,48.962838,2.269565,48.964696,road,road,0.6326360765331112,1,1,1
7098.0,2082.0,road,N20,2.151828,48.427138,2.152643,48.427301,road,road,0.0924160647867201,1,1,1
7098.0,12206.0,crosslayer,None,2.151828,48.427138,2.14522,48.427443,road,crosslayer,0.7355572406590014,4,1,4
7099.0,11257.0,road,D21,2.068053,48.426383,2.066294,48.426828,road,road,0.2017459764967714,1,1,1
7099.0,6885.0,road,D82,2.068053,48.426383,2.074106,48.431442,road,road,0.8769527572409803,1,1,1
7100.0,205.0,road,D5,2.22634,48.884517,2.226047,48.885109,road,road,0.0734041652594982,1,1,1
7100.0,3513.0,road,D5,2.22634,48.884517,2.227723,48.884733,road,road,0.1556440851236299,1,1,1
7101.0,7722.0,road,D216,3.015082,48.816455,3.013616,48.818847,road,road,0.3116434546696319,1,1,1
7102.0,9727.0,road,D61,2.32052,48.814516,2.317594,48.815367,road,road,0.3388160912350644,1,1,1
7102.0,356.0,road,D128,2.32052,48.814516,2.322289,48.818065,road,road,0.4406476519840716,1,1,1
7103.0,6281.0,road,None,2.300346,48.825426,2.300341,48.825979,road,road,0.0614437577772488,1,1,1
7103.0,4659.0,road,None,2.300346,48.825426,2.292392,48.827007,road,road,0.9017193090422506,1,1,1
7103.0,5065.0,road,None,2.300346,48.825426,2.295572,48.82672,road,road,0.5499690280526275,1,1,1
7103.0,11917.0,crosslayer,None,2.300346,48.825426,2.298483,48.822503,road,crosslayer,0.3852056832754479,4,1,4
7104.0,4048.0,road,D606,2.865822,48.361355,2.846281,48.366059,road,road,2.2347783632846467,1,1,1
7105.0,385.0,road,None,2.382247,48.825814,2.390392,48.829431,road,road,0.9908274949714988,1,1,1
7105.0,6692.0,road,None,2.382247,48.825814,2.387666,48.826098,road,road,0.6033908176252536,1,1,1
7105.0,11844.0,crosslayer,None,2.382247,48.825814,2.377013,48.82963,road,crosslayer,0.7200376635788884,4,1,4
7106.0,4979.0,road,None,2.248401,48.825043,2.253099,48.831975,road,road,0.930653798767608,1,1,1
7106.0,7032.0,road,D1,2.248401,48.825043,2.258138,48.830856,road,road,1.2607166006930182,1,1,1
7106.0,8629.0,road,None,2.248401,48.825043,2.243552,48.833633,road,road,1.096201383404925,1,1,1
7106.0,10139.0,road,None,2.248401,48.825043,2.236505,48.829289,road,road,1.404386773118246,1,1,1
7107.0,4240.0,road,D126B,2.355172,48.814829,2.356233,48.815694,road,road,0.1521657737055168,1,1,1
7108.0,5704.0,road,D6,2.406735,48.825866,2.401522,48.829321,road,road,0.6952252336749801,1,1,1
7108.0,3203.0,road,D213,2.406735,48.825866,2.407418,48.826495,road,road,0.1032037560319059,1,1,1
7108.0,11752.0,crosslayer,None,2.406735,48.825866,2.405728,48.82665,road,crosslayer,0.1418605662989566,4,1,4
7109.0,9504.0,road,None,2.261107,48.624065,2.262697,48.625816,road,road,0.2628843065704873,1,1,1
7109.0,2847.0,road,N20,2.261107,48.624065,2.261671,48.625117,road,road,0.1326475267152191,1,1,1
7110.0,4994.0,road,D155,1.77507,48.804856,1.767439,48.805991,road,road,0.8578539434455563,1,1,1
7111.0,6055.0,road,D983,1.780053,49.163524,1.78255,49.184981,road,road,2.400865570855853,1,1,1
7111.0,7338.0,road,D983E,1.780053,49.163524,1.774663,49.166599,road,road,0.6899340896265915,1,1,1
7112.0,8352.0,road,D260,2.444305,48.595758,2.442816,48.59702,road,road,0.2169546650472008,1,1,1
7113.0,2677.0,road,D212,2.657499,48.988885,2.655335,48.99217,road,road,0.4370815200062709,1,1,1
7114.0,520.0,road,D109,2.295532,48.987306,2.297033,48.98771,road,road,0.1728340835749919,1,1,1
7114.0,10800.0,road,D928,2.295532,48.987306,2.291774,48.990044,road,road,0.5168734513795358,1,1,1
7115.0,8839.0,road,D405,2.219695,48.98685,2.222906,48.992001,road,road,0.6745735533652328,1,1,1
7115.0,8965.0,road,D14,2.219695,48.98685,2.211092,48.987396,road,road,0.958531739209016,1,1,1
7116.0,1484.0,road,None,2.413431,48.703466,2.411397,48.706941,road,road,0.4474319435224038,1,1,1
7116.0,1484.0,road,D933,2.413431,48.703466,2.411397,48.706941,road,road,0.4474319435224038,1,1,1
7116.0,12175.0,crosslayer,None,2.413431,48.703466,2.414465,48.708277,road,crosslayer,0.5467107117924686,4,1,4
7117.0,7347.0,road,D209,2.390432,48.987794,2.389831,49.001554,road,road,1.5301711075504665,1,1,1
7117.0,1330.0,road,None,2.390432,48.987794,2.37909,48.994764,road,road,1.4799278281853818,1,1,1
7118.0,11365.0,road,D60,2.270357,48.782359,2.268917,48.783393,road,road,0.1970717694897692,1,1,1
7118.0,2176.0,road,None,2.270357,48.782359,2.266365,48.782928,road,road,0.4483695724851825,1,1,1
7119.0,11656.0,road,D33,2.512628,48.657135,2.516526,48.659566,road,road,0.51068368148601,1,1,1
7120.0,517.0,road,None,1.716084,48.982347,1.716153,48.982734,road,road,0.0436920623450293,1,1,1
7121.0,3100.0,road,None,2.265712,48.987028,2.264602,48.987426,road,road,0.13110898259288,1,1,1
7121.0,12203.0,crosslayer,None,2.265712,48.987028,2.257022,48.985183,road,crosslayer,0.9877891964680692,4,1,4
7122.0,1490.0,road,D406,2.796046,48.842641,2.809015,48.847479,road,road,1.5389363773791116,1,1,1
7122.0,8050.0,road,None,2.796046,48.842641,2.788994,48.843029,road,road,0.7853297910526708,1,1,1
7123.0,9209.0,road,D7,2.368148,48.764019,2.36788,48.769095,road,road,0.5647302698959686,1,1,1
7124.0,8440.0,road,D60,2.256201,48.782244,2.259039,48.782321,road,road,0.3156871515634425,1,1,1
7125.0,705.0,road,D403E1,2.668994,48.229823,2.632467,48.231357,road,road,4.065189574096739,1,1,1
7125.0,4754.0,road,D118A,2.668994,48.229823,2.653967,48.243807,road,road,2.2813701734818785,1,1,1
7126.0,7124.0,road,D60,2.253153,48.782216,2.256201,48.782244,road,road,0.3389364146379138,1,1,1
